workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,speechactchoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
ACRKDBKAS8GM1,thank you,gen=1,age=1,eth=3,Massachusetts,thank you,obama,ros,f,rise3,Laura met president Obama?,response=2,44,62,62,58,no,no
ACRKDBKAS8GM1,thank you,gen=1,age=1,eth=3,Massachusetts,thank you,yemen,ros,f,qrise,Is Lenny from Yeman?,response=2,29,31,55,64,no,no
ACRKDBKAS8GM1,thank you,gen=1,age=1,eth=3,Massachusetts,thank you,married,aar,m,fall,Ellen is married,response=1,99,100,87,51,no,no
A2780RII6HXBYE,I enjoyed this survey. ,gen=1,age=2,eth=4,NW Georgia,I enjoyed this survey. ,married,bon,f,rise1,Helen is married.,response=2,15,91,0,53,,I think she is confirming as if she was just told Elen is married and she is thinking \Really? Ellen is married?\. 
A2780RII6HXBYE,I enjoyed this survey. ,gen=1,age=2,eth=4,NW Georgia,I enjoyed this survey. ,mom,ros,f,rise3,Eleanor is Annie's mom.,response=1,86,35,64,53,,
A2780RII6HXBYE,I enjoyed this survey. ,gen=1,age=2,eth=4,NW Georgia,I enjoyed this survey. ,spaceship,kev,m,rise2,Bria was in a spaceship to the moon.,response=1,86,23,70,52,,
A2780RII6HXBYE,I enjoyed this survey. ,gen=1,age=2,eth=4,NW Georgia,I enjoyed this survey. ,yemen,aar,m,fall,Lenny's from Yemen. ,response=1,89,35,64,52,,
A2780RII6HXBYE,I enjoyed this survey. ,gen=1,age=2,eth=4,NW Georgia,I enjoyed this survey. ,obama,aar,m,qrise,Did Lauren meet president Obama?,response=2,16,91,37,54,,
ADKSME3J8B0PA,nice survey,gen=2,age=3,eth=3,California,nice survey,obama,aar,m,fall,lorum at president obama,response=1,89,88,88,71,no i thought i heard Lorum ,professional
ADKSME3J8B0PA,nice survey,gen=2,age=3,eth=3,California,nice survey,married,bon,f,rise2,Ellen is married?,response=2,5,21,11,42,no,an inquiry
ADKSME3J8B0PA,nice survey,gen=2,age=3,eth=3,California,nice survey,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=1,14,27,14,67,no,no
ADKSME3J8B0PA,nice survey,gen=2,age=3,eth=3,California,nice survey,yemen,aar,m,rise1,Lennie is from Yemen,response=1,82,73,77,61,no,sounded matter of fact
ADKSME3J8B0PA,nice survey,gen=2,age=3,eth=3,California,nice survey,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,17,8,50,31,no,the speaker is certain this cannot be true so not really a question
A3CIMKCMR9PD6V,no,gen=1,age=3,eth=3,South,no,obama,ros,f,fall,Laura met President Obama.,response=1,100,30,78,73,no,no
A3CIMKCMR9PD6V,no,gen=1,age=3,eth=3,South,no,married,aar,m,rise2,Ellen is married.,response=1,100,23,83,82,no,no
A3CIMKCMR9PD6V,no,gen=1,age=3,eth=3,South,no,spaceship,bon,f,rise3,Maria was in a space ship to the moon.,response=1,67,41,41,92,I think it was a statement and not a question.,no
A3CIMKCMR9PD6V,no,gen=1,age=3,eth=3,South,no,mom,kev,m,qrise,Is Elanor Andy's mom?,response=2,4,15,12,77,no,no
A3CIMKCMR9PD6V,no,gen=1,age=3,eth=3,South,no,yemen,ros,f,rise1,Lenny's from Yemen.,response=1,90,98,92,88,no,no
AD368A1RHHRC3,none,gen=1,age=5,eth=3,West,none,mom,ros,f,fall,Eleanor is Annie's mom.,response=1,100,100,100,100,,
AD368A1RHHRC3,none,gen=1,age=5,eth=3,West,none,yemen,aar,m,rise2,Lennie's from Yemen.,response=2,74,63,61,100,,
AD368A1RHHRC3,none,gen=1,age=5,eth=3,West,none,obama,aar,m,rise1,Laura and President Obama,response=1,97,93,92,100,,
AD368A1RHHRC3,none,gen=1,age=5,eth=3,West,none,spaceship,kev,m,qrise,Was Marie on a spaceship to the moon?,response=2,70,69,66,100,,
AD368A1RHHRC3,none,gen=1,age=5,eth=3,West,none,married,bon,f,rise3,Ellen is married?,response=2,22,74,36,100,,
A3A0F9JZNLLSR0,,gen=1,age=1,eth=3,Southern California,,mom,ros,f,rise1,Elenor is Andy's mom.,response=1,100,70,35,86,,
A3A0F9JZNLLSR0,,gen=1,age=1,eth=3,Southern California,,married,bon,f,qrise,Is Owen married?,response=2,0,65,0,80,,
A3A0F9JZNLLSR0,,gen=1,age=1,eth=3,Southern California,,spaceship,kev,m,fall,Maria was in a spaceship to the moon.,response=1,100,100,65,75,,
A3A0F9JZNLLSR0,,gen=1,age=1,eth=3,Southern California,,yemen,aar,m,rise3,Lenny's from Yemin.,response=1,70,80,30,75,,
A3A0F9JZNLLSR0,,gen=1,age=1,eth=3,Southern California,,obama,aar,m,rise2,Lorem and President Obama.,response=1,75,86,60,75,,
A3F191VXDYSA2S,No,gen=2,,eth=3,Wisconsin,No,obama,aar,m,rise2,Laura met President Obama?,response=2,10,97,75,90,No,No
A3F191VXDYSA2S,No,gen=2,,eth=3,Wisconsin,No,mom,ros,f,rise1,Eleanor is Annie's mom?,response=2,2,96,90,98,No,No
A3F191VXDYSA2S,No,gen=2,,eth=3,Wisconsin,No,married,bon,f,qrise,Is Ellen married?,response=2,4,97,45,95,No,No
A3F191VXDYSA2S,No,gen=2,,eth=3,Wisconsin,No,spaceship,kev,m,fall,Maria was in a spaceship to the moon.,response=1,97,97,97,75,No,No
A3F191VXDYSA2S,No,gen=2,,eth=3,Wisconsin,No,yemen,aar,m,rise3,Lenny's from Yeman?,response=2,4,100,55,90,No,No
A37DJ6J709DRMJ,No thank you,gen=1,age=4,eth=3,California,No thank you,married,aar,m,fall,Was Maria in a Space ship to the moon?,response=2,0,0,0,100,,
A37DJ6J709DRMJ,No thank you,gen=1,age=4,eth=3,California,No thank you,obama,ros,f,rise3,Laura met President Obama,response=2,1,1,4,82,,
A37DJ6J709DRMJ,No thank you,gen=1,age=4,eth=3,California,No thank you,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,0,0,10,89,,
A37DJ6J709DRMJ,No thank you,gen=1,age=4,eth=3,California,No thank you,spaceship,bon,f,rise1,Maria went in a space ship to the moon?,response=2,1,0,6,97,,
A37DJ6J709DRMJ,No thank you,gen=1,age=4,eth=3,California,No thank you,mom,kev,m,rise2,Elenor is Anne's mom?,response=2,10,10,21,68,,
AJWES6SFIP3AT,None thank you!,gen=2,age=2,eth=4,Northwest Florida,None thank you!,married,aar,m,rise3,Ellen is married?,response=2,0,75,26,67,Mildly surprised or disappointment in learning about Ellen.,He seemed interested in Ellen.
AJWES6SFIP3AT,None thank you!,gen=2,age=2,eth=4,Northwest Florida,None thank you!,obama,ros,f,rise1,Laura met President Obama?,response=2,73,89,72,33,Speaker sounds a little disappointed.,Perhaps a Republican?
AJWES6SFIP3AT,None thank you!,gen=2,age=2,eth=4,Northwest Florida,None thank you!,yemen,ros,f,rise2,Money's from Yemen.,response=2,17,26,25,74,Money's from Yemen?,One of curiosity.
AJWES6SFIP3AT,None thank you!,gen=2,age=2,eth=4,Northwest Florida,None thank you!,spaceship,bon,f,qrise,Was Marie in a spaceship to the moon?,response=2,75,87,69,74,Marie instead of Maria.,Might have been incredulous.
AJWES6SFIP3AT,None thank you!,gen=2,age=2,eth=4,Northwest Florida,None thank you!,mom,kev,m,fall,Helenor is Andy's mom.,response=1,97,51,79,50,,
A1JEKYQA0F1KUL,thanks,gen=1,age=4,eth=3,midwest,thanks,married,bon,f,fall,ellis is married,response=1,73,79,42,38,no,boring tone
A1JEKYQA0F1KUL,thanks,gen=1,age=4,eth=3,midwest,thanks,obama,aar,m,rise3,lauren at president obama,response=1,58,43,36,40,lauren at president obama?,boring
A1JEKYQA0F1KUL,thanks,gen=1,age=4,eth=3,midwest,thanks,yemen,aar,m,qrise,is lenny from yemen?,response=2,48,50,35,33,none,same mono tone
A1JEKYQA0F1KUL,thanks,gen=1,age=4,eth=3,midwest,thanks,spaceship,kev,m,rise1,maria was in a spaceship to the moon,response=2,77,81,39,45,mone,seemed easier to hear than the first ones
A1JEKYQA0F1KUL,thanks,gen=1,age=4,eth=3,midwest,thanks,mom,ros,f,rise2,eleanor is annie's mom,response=1,77,76,39,68,none,female speaker
A2H0P2FI0JD5Y0,None.,gen=2,age=3,eth=3,Midwest,None.,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,8,56,34,68,No,No
A2H0P2FI0JD5Y0,None.,gen=2,age=3,eth=3,Midwest,None.,mom,ros,f,rise3,Eleanor is Annie's mom?,response=2,79,80,72,72,No.,No.
A2H0P2FI0JD5Y0,None.,gen=2,age=3,eth=3,Midwest,None.,yemen,aar,m,fall,Lennie is from Yemen.,response=1,92,19,90,76,No.,No.
A2H0P2FI0JD5Y0,None.,gen=2,age=3,eth=3,Midwest,None.,spaceship,kev,m,rise2,Mari was in a spaceship to the moon?,response=1,58,38,37,63,The speaker could either be asking a question or making a statement depending on the contect.,No.
A2H0P2FI0JD5Y0,None.,gen=2,age=3,eth=3,Midwest,None.,married,bon,f,rise1,Ellen is married?,response=2,37,61,23,70,Speaker may have just been told that Ellen is married and thus already 'knows' but is just confirming with this question.,No.
A1CC9996A7KZDS,,gen=1,age=2,eth=3,Western,,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,0,89,50,77,,
A1CC9996A7KZDS,,gen=1,age=2,eth=3,Western,,mom,kev,m,rise3,Eleanor is Annies mom?,response=2,17,79,50,63,,
A1CC9996A7KZDS,,gen=1,age=2,eth=3,Western,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,65,66,49,60,,
A1CC9996A7KZDS,,gen=1,age=2,eth=3,Western,,married,aar,m,rise1,Ellen is married?,response=2,79,67,54,61,,
A1CC9996A7KZDS,,gen=1,age=2,eth=3,Western,,yemen,ros,f,fall,Lenny from Yemen,response=1,76,37,69,65,,
ABN6GDFW4N8AK,no,gen=2,age=3,eth=3,South,no,married,aar,m,fall,Ellen is married.,response=1,91,97,76,55,No,No
ABN6GDFW4N8AK,no,gen=2,age=3,eth=3,South,no,obama,ros,f,rise3,Nora met President Obama.,response=1,65,72,40,52,no,no
ABN6GDFW4N8AK,no,gen=2,age=3,eth=3,South,no,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,24,40,26,47,No,No
ABN6GDFW4N8AK,no,gen=2,age=3,eth=3,South,no,spaceship,bon,f,rise1,Maria was in a spaceship to the moon.,response=1,43,45,49,34,no,no
ABN6GDFW4N8AK,no,gen=2,age=3,eth=3,South,no,mom,kev,m,rise2,Elenor is Annie's mom.,response=2,48,53,46,54,Could have been a statement instead of a question.,Speaker unsure.
AIVO25YWMF7CK,,gen=1,age=4,eth=3,NY,,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,3,6,9,64,,
AIVO25YWMF7CK,,gen=1,age=4,eth=3,NY,,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,16,33,34,60,,
AIVO25YWMF7CK,,gen=1,age=4,eth=3,NY,,yemen,aar,m,rise1,Lenny is from Yemen.,response=1,89,85,69,58,,
AIVO25YWMF7CK,,gen=1,age=4,eth=3,NY,,married,bon,f,rise2,Ellen is married?,response=2,61,64,56,77,,
AIVO25YWMF7CK,,gen=1,age=4,eth=3,NY,,obama,aar,m,fall,Laurren met President Obama.,response=1,86,83,78,58,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,South East,,married,bon,f,rise3,Ellen is married?,response=2,22,72,15,65,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,South East,,yemen,aar,m,rise2,Lenny is from Yemen?,response=2,74,62,21,81,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,South East,,mom,ros,f,fall,Elenor is Annies Mom.,response=1,73,45,66,66,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,South East,,obama,aar,m,rise1,Laura met president Obama?,response=2,36,84,28,60,,
A35LCVF2Q3Z2TI,,gen=2,age=1,eth=3,South East,,spaceship,kev,m,qrise,Was Maria in a spaceship to the moon?,response=2,25,23,38,66,,
A2MJAXJEJ4SEQM,no,gen=1,age=2,eth=3,WV,no,obama,ros,f,fall,open your book,response=1,100,100,100,100,,
A2MJAXJEJ4SEQM,no,gen=1,age=2,eth=3,WV,no,mom,kev,m,qrise,is allen around his mom?,response=2,0,0,1,64,,
A2MJAXJEJ4SEQM,no,gen=1,age=2,eth=3,WV,no,married,aar,m,rise2,Ellen is married?,response=2,24,25,37,65,,
A2MJAXJEJ4SEQM,no,gen=1,age=2,eth=3,WV,no,spaceship,bon,f,rise3,Maria was in a spaceship to the moon?,response=2,30,34,32,71,,
A2MJAXJEJ4SEQM,no,gen=1,age=2,eth=3,WV,no,yemen,ros,f,rise1,Lenny's from Yemen?,response=2,27,28,30,65,,
A2UTWQS99Y0NRH,,gen=2,age=1,eth=3,West coast,,yemen,ros,f,rise1,lennies from Yemen,response=1,83,71,65,96,,
A2UTWQS99Y0NRH,,gen=2,age=1,eth=3,West coast,,obama,ros,f,fall,Laura met president Obama ,response=1,99,99,98,98,,
A2UTWQS99Y0NRH,,gen=2,age=1,eth=3,West coast,,married,aar,m,rise2,Ellen is married,response=2,40,40,52,99,,
A2UTWQS99Y0NRH,,gen=2,age=1,eth=3,West coast,,mom,kev,m,qrise,Is Ellinoir Annie's mom,response=2,27,59,52,99,,
A2UTWQS99Y0NRH,,gen=2,age=1,eth=3,West coast,,spaceship,bon,f,rise3,Mariah was in a spaceship to the moon,response=2,52,55,50,98,,
A1DS5O8MSI3ZH0,,gen=2,age=2,eth=3,Ohio,,married,aar,m,rise1,Ellen is married,response=2,30,70,21,67,,
A1DS5O8MSI3ZH0,,gen=2,age=2,eth=3,Ohio,,yemen,ros,f,fall,Lenny's from Yemen,response=1,77,78,61,51,,
A1DS5O8MSI3ZH0,,gen=2,age=2,eth=3,Ohio,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=2,21,26,33,73,,
A1DS5O8MSI3ZH0,,gen=2,age=2,eth=3,Ohio,,obama,ros,f,qrise,Did Laura meet president Obama?,response=2,26,77,28,73,,
A1DS5O8MSI3ZH0,,gen=2,age=2,eth=3,Ohio,,mom,kev,m,rise3,Eleanor is Andy's mom?,response=2,27,66,34,75,,
AMNRYECHXZY34,No concerns,gen=2,age=2,eth=3,Northeast,No concerns,obama,aar,m,fall,Laura met President Obama.,response=1,93,90,98,30,,Sounds haughty
AMNRYECHXZY34,No concerns,gen=2,age=2,eth=3,Northeast,No concerns,mom,ros,f,qrise,Is Eleanor Annie's mom?,response=2,11,3,18,68,,
AMNRYECHXZY34,No concerns,gen=2,age=2,eth=3,Northeast,No concerns,yemen,aar,m,rise1,Lenny's from Youngman?,response=2,23,31,53,41,,
AMNRYECHXZY34,No concerns,gen=2,age=2,eth=3,Northeast,No concerns,spaceship,kev,m,rise3,Maria was in a spaceship to the moon?,response=2,16,7,31,51,,
AMNRYECHXZY34,No concerns,gen=2,age=2,eth=3,Northeast,No concerns,married,bon,f,rise2,Ellen is married?,response=2,13,19,38,46,,
AP7KDGNI82HZO,,gen=1,age=2,eth=3,Pacific Northwest,,married,aar,m,fall,Ellen is Married.,response=1,99,58,100,63,No,Factual
AP7KDGNI82HZO,,gen=1,age=2,eth=3,Pacific Northwest,,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,1,85,47,92,No,NO
AP7KDGNI82HZO,,gen=1,age=2,eth=3,Pacific Northwest,,mom,kev,m,rise2,Eleanor is Annie's mom,response=1,46,54,47,62,No ,No
AP7KDGNI82HZO,,gen=1,age=2,eth=3,Pacific Northwest,,obama,ros,f,rise3,Laura met president obama,response=2,46,60,35,53,No,No
AP7KDGNI82HZO,,gen=1,age=2,eth=3,Pacific Northwest,,spaceship,bon,f,rise1,Maria was in a space ship to the moon.,response=2,43,68,45,59,No,No
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,yemen,ros,f,rise1,plennies from yemin,response=1,73,76,30,79,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,mom,kev,m,qrise,his owner and his mom,response=1,23,27,24,76,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,obama,ros,f,fall,laura met president obama,response=1,89,91,76,87,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,spaceship,bon,f,rise3,maria was in a spaceship to the moon,response=2,33,21,16,76,,
A241PV6A122I5X,,gen=1,age=2,eth=3,NC,,married,aar,m,rise2,ellen is maarried,response=2,20,30,10,80,,
A1Z9B9Z6AGRWFL,,gen=2,age=3,eth=3,North Carolina,,mom,ros,f,rise1,Eleanor is Annie's mom.,response=1,92,86,92,86,no,no
A1Z9B9Z6AGRWFL,,gen=2,age=3,eth=3,North Carolina,,married,bon,f,qrise,Is Owen married?,response=2,6,8,62,77,,
A1Z9B9Z6AGRWFL,,gen=2,age=3,eth=3,North Carolina,,yemen,aar,m,rise3,Lennie's from Yemen?,response=2,26,27,45,74,,
A1Z9B9Z6AGRWFL,,gen=2,age=3,eth=3,North Carolina,,spaceship,kev,m,fall,Maria was in a spaceship to the moon.,response=1,90,85,70,74,,
A1Z9B9Z6AGRWFL,,gen=2,age=3,eth=3,North Carolina,,obama,aar,m,rise2,Laura met President Obama?,response=2,24,36,47,77,,
A1PI432XNR03JG,,gen=2,age=1,eth=2,GA,,married,aar,m,qrise,Is Ellen married?,response=2,17,19,9,72,,
A1PI432XNR03JG,,gen=2,age=1,eth=2,GA,,mom,kev,m,rise1,Eleanor is Andy's mom?,response=2,13,15,14,74,,
A1PI432XNR03JG,,gen=2,age=1,eth=2,GA,,spaceship,bon,f,fall,Maria was in a spaceship to the moon,response=1,80,79,80,77,,
A1PI432XNR03JG,,gen=2,age=1,eth=2,GA,,obama,ros,f,rise2,Laura met President Obama?,response=2,16,18,19,74,,
A1PI432XNR03JG,,gen=2,age=1,eth=2,GA,,yemen,ros,f,rise3,Lenny is from Yemen?,response=2,9,12,11,75,,
A3OLRWACCCCUTU,no,gen=1,age=4,eth=3,Maryland,no,mom,kev,m,fall,Elanor is Andy's mom,response=1,91,47,93,92,,
A3OLRWACCCCUTU,no,gen=1,age=4,eth=3,Maryland,no,married,aar,m,rise3,Ellen is married,response=2,40,58,12,97,,
A3OLRWACCCCUTU,no,gen=1,age=4,eth=3,Maryland,no,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon,response=2,8,67,5,100,,
A3OLRWACCCCUTU,no,gen=1,age=4,eth=3,Maryland,no,yemen,ros,f,rise2,Lenny's from Yemen,response=2,47,60,47,100,,
A3OLRWACCCCUTU,no,gen=1,age=4,eth=3,Maryland,no,obama,ros,f,rise1,Laura met president obama,response=1,57,44,54,100,,
A3HIO96PK1JA03,none,gen=2,age=2,eth=1,midwest,none,mom,ros,f,qrise,Is Evenlyn his Mum?,response=2,31,78,55,52,no,no
A3HIO96PK1JA03,none,gen=2,age=2,eth=1,midwest,none,married,bon,f,rise2,Hellen is married?,response=2,26,60,58,66,,
A3HIO96PK1JA03,none,gen=2,age=2,eth=1,midwest,none,obama,aar,m,fall,Law and President Obama,response=1,85,45,71,62,,
A3HIO96PK1JA03,none,gen=2,age=2,eth=1,midwest,none,yemen,aar,m,rise1,Lenis from Yemen,response=2,55,59,60,56,,
A3HIO96PK1JA03,none,gen=2,age=2,eth=1,midwest,none,spaceship,kev,m,rise3,Maria was not special to the man?,response=2,45,55,55,56,,
AR2BJXE0VOYRV,,gen=1,age=4,eth=3,Lafayette IN,,mom,ros,f,rise1,Eleanor is Andy's mom,response=2,20,80,39,72,,
AR2BJXE0VOYRV,,gen=1,age=4,eth=3,Lafayette IN,,obama,aar,m,rise2,Laura met President Obama,response=2,42,93,56,61,,
AR2BJXE0VOYRV,,gen=1,age=4,eth=3,Lafayette IN,,married,bon,f,qrise,Is Ellen married?,response=2,0,81,37,62,,
AR2BJXE0VOYRV,,gen=1,age=4,eth=3,Lafayette IN,,spaceship,kev,m,fall,Maria was in a space ship to the moon.,response=1,100,0,94,39,,
AR2BJXE0VOYRV,,gen=1,age=4,eth=3,Lafayette IN,,yemen,aar,m,rise3,Lenny's from Yemen,response=2,20,77,52,68,,
AZIAQJWXTSFUX,,gen=2,age=2,eth=3,South,,yemen,ros,f,rise3,Ellinor is Amd,response=1,31,29,60,35,,
AZIAQJWXTSFUX,,gen=2,age=2,eth=3,South,,obama,ros,f,rise2,Loren met president Obama,response=1,78,72,59,46,,
AZIAQJWXTSFUX,,gen=2,age=2,eth=3,South,,married,aar,m,qrise,Is Ellen Married,response=2,33,31,29,69,,
AZIAQJWXTSFUX,,gen=2,age=2,eth=3,South,,mom,kev,m,rise1,Ellenor is Andy's Mom,response=1,62,61,51,49,,
AZIAQJWXTSFUX,,gen=2,age=2,eth=3,South,,spaceship,bon,f,fall,Maria was in a spaceship to the moon,response=1,73,64,62,50,,
A1HBIE5LRTQK1L,The second sound file on the second page did not work correctly.,gen=2,age=3,eth=3,New England,The second sound file on the second page did not work correctly.,mom,kev,m,rise2,Eleanor is Andy's mom,response=1,98,52,95,95,No,No
A1HBIE5LRTQK1L,The second sound file on the second page did not work correctly.,gen=2,age=3,eth=3,New England,The second sound file on the second page did not work correctly.,married,aar,m,fall,Ellen is married,response=1,97,54,98,97,No,No
A1HBIE5LRTQK1L,The second sound file on the second page did not work correctly.,gen=2,age=3,eth=3,New England,The second sound file on the second page did not work correctly.,spaceship,bon,f,rise1,Maria was in a spaceship to the moon,response=1,97,52,97,96,No,No
A1HBIE5LRTQK1L,The second sound file on the second page did not work correctly.,gen=2,age=3,eth=3,New England,The second sound file on the second page did not work correctly.,obama,ros,f,rise3,Laura met President Obama,response=1,99,54,98,98,No,No
A1HBIE5LRTQK1L,The second sound file on the second page did not work correctly.,gen=2,age=3,eth=3,New England,The second sound file on the second page did not work correctly.,yemen,ros,f,qrise,Is Lani from Yemin,response=2,9,51,30,99,No,No
A2GSH0BEIIIVIG,Thank You,gen=1,age=2,eth=6,Pennsylvania,Thank You,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,0,51,100,100,Was Maria in a spaceship to the moon?,Sounds friendly
A2GSH0BEIIIVIG,Thank You,gen=1,age=2,eth=6,Pennsylvania,Thank You,obama,ros,f,rise1,Laura met president Obama.,response=1,100,100,100,100,,
A2GSH0BEIIIVIG,Thank You,gen=1,age=2,eth=6,Pennsylvania,Thank You,yemen,ros,f,rise2,Lemmy's from Yemen.,response=1,100,100,100,100,,
A2GSH0BEIIIVIG,Thank You,gen=1,age=2,eth=6,Pennsylvania,Thank You,married,aar,m,rise3,Ellen is married.,response=1,100,100,100,100,,
A2GSH0BEIIIVIG,Thank You,gen=1,age=2,eth=6,Pennsylvania,Thank You,mom,kev,m,fall,Elenore is Annie's mom.,response=1,100,100,100,100,,
AM92RGOR1G97F,,gen=1,age=2,eth=3,Midwest Saint Louis MO ,,yemen,aar,m,qrise,Is Lenny from Yemen?,response=2,69,100,31,94,,He sounds friendly.
AM92RGOR1G97F,,gen=1,age=2,eth=3,Midwest Saint Louis MO ,,obama,aar,m,rise3,Laura met president Obama?,response=2,42,87,15,35,This one is different to tell if it is a question. Only Obama sounded like a question.,
AM92RGOR1G97F,,gen=1,age=2,eth=3,Midwest Saint Louis MO ,,spaceship,kev,m,rise1,Maria was in a spaceship to the moon,response=2,46,30,44,53,Once again the last word seems to not match. It doesn't sound like a question until barely in moon. ,
AM92RGOR1G97F,,gen=1,age=2,eth=3,Midwest Saint Louis MO ,,married,bon,f,fall,Ellen is married. ,response=1,100,26,76,36,,
AM92RGOR1G97F,,gen=1,age=2,eth=3,Midwest Saint Louis MO ,,mom,ros,f,rise2,Elanor is Annie's mom?,response=2,14,74,17,67,,
A1JPPQ2E92JJGV,,gen=1,age=1,eth=2,South,,obama,aar,m,rise2,lorve and President obama,response=1,28,64,34,57,,
A1JPPQ2E92JJGV,,gen=1,age=1,eth=2,South,,spaceship,kev,m,fall,Brie was in a space ship to the moon,response=1,78,76,76,60,,
A1JPPQ2E92JJGV,,gen=1,age=1,eth=2,South,,yemen,aar,m,rise3,lenny is from yemen,response=1,89,78,74,82,,
A1JPPQ2E92JJGV,,gen=1,age=1,eth=2,South,,mom,ros,f,rise1,Elinor is annie's mom,response=1,86,84,78,93,,
A1JPPQ2E92JJGV,,gen=1,age=1,eth=2,South,,married,bon,f,qrise,Is ellen married ?,response=2,27,26,42,90,,
A14D9PSNENZCDT,none,gen=1,age=2,eth=3,Minnesota,none,yemen,aar,m,rise3,lennys from yemen,response=2,44,31,20,74,n/a,n/a
A14D9PSNENZCDT,none,gen=1,age=2,eth=3,Minnesota,none,married,bon,f,qrise,is owen married,response=2,7,13,14,74,none,none
A14D9PSNENZCDT,none,gen=1,age=2,eth=3,Minnesota,none,spaceship,kev,m,fall,bri was in a spaceship to the moon,response=1,81,75,82,82,none ,none
A14D9PSNENZCDT,none,gen=1,age=2,eth=3,Minnesota,none,obama,aar,m,rise2,lorne and president obama,response=1,72,72,71,79,none,none
A14D9PSNENZCDT,none,gen=1,age=2,eth=3,Minnesota,none,mom,ros,f,rise1,eleanor is andy's mom,response=1,64,69,61,72,none,none
A3HMBHM8HJLKRD,no,gen=1,age=4,eth=3,south,no,spaceship,bon,f,qrise,Was Marie in a spaceship to the moon?,response=2,0,0,0,85,,
A3HMBHM8HJLKRD,no,gen=1,age=4,eth=3,south,no,married,aar,m,rise3,Ellen is married?,response=2,0,0,0,78,,
A3HMBHM8HJLKRD,no,gen=1,age=4,eth=3,south,no,mom,kev,m,fall,Eleanors and his mom,response=1,100,100,100,88,,
A3HMBHM8HJLKRD,no,gen=1,age=4,eth=3,south,no,yemen,ros,f,rise2,Money's from Yemin?,response=2,1,1,0,89,,
A3HMBHM8HJLKRD,no,gen=1,age=4,eth=3,south,no,obama,ros,f,rise1,Laura met President Obama?,response=2,2,5,5,76,,
A3K3IZ0S0YOLO1,,gen=2,age=2,eth=3,southeast,,obama,aar,m,fall,Laura met president Obama,response=1,92,93,77,39,,
A3K3IZ0S0YOLO1,,gen=2,age=2,eth=3,southeast,,yemen,aar,m,rise1,Lenny's from yemen,response=1,64,58,22,39,,
